"DCAT","Dataset","Name_En","Name_Es","Name_Fr","Reference_year"
"05.6","5","From 1970 to 2023","1970-2023","1970-2023","2023"
"05.7","5","Not applicable","","","2024"
"06","5","Production of fish, crustaceans and molluscs are expressed in live weight, that is the nominal weight of the aquatic organisms at the time of harvest. Data are expressed in tonnes (=1000 kg).","La producción de peces, crustáceos y moluscos se expresan en peso en vivo, es decir el peso nominal de los organismos acuáticos en el momento de la captura. Los datos se expresan en toneladas (=1000 kg).","La production de poissons, crustacés et mollusques sont exprimées en poids vif, c'est-à-dire le poids nominal des organismes aquatiques à la capture. Les données sont exprimées en tonnes (=1000 kg).","2024"
"07","5","The annual period used is the calendar year (1 January - 31 December), with the exceptions of data for some countries for which a split-year is used. Split-year data are shown under the calendar year in which the split-year ends.","El período anual utilizado es el año civil (1 de enero-31 de diciembre), excepto para algunos países para los que se utiliza el año emergente. Los datos correspondientes a los años emergentes se incluyen en el año civil en que termina el año emergente.","La période annuelle utilisée est l'année civile (1er janvier-31 décembre), sauf pour quelques pays pour lesquels on utilise l'année fractionnée. Les données relatives aux années fractionnées figurent sous l'année civile durant laquelle se termine l'année fractionnée.","2024"
"08.1","5","[Article I of the FAO Constitution](https://www.fao.org/3/x5584e/x5584e0i.htm) requires the Organization to collect, analyze, interpret and disseminate information relating to nutrition, food and agriculture (FAO, 1945).
The Fishery Committee for the Eastern Central Atlantic (CECAF) was established in 1967 by Resolution 1/48 of the FAO Council under Article VI (paragraph 2) of the FAO Constitution. 
[CECAF - Statutes and Rules of Procedure](https://openknowledge.fao.org/items/f7ff4a94-efee-406f-9b2c-4d1ec8b4d947)","","","2024"
"08.2","5","These statistics are drawn primarily from official data from countries and territories, who have primary responsibility for data collection. FAO collects data from countries annually through questionnaires specific to each dataset and each country. Data are complemented or replaced, when necessary, by data from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP.","","","2024"
"09.1","5","FAO data and statistics are produced in accordance with FAO Policy on Data Protection and the implementation modalities of FAO SDQAF Principle 4 on Data protection and Statistical Confidentiality.","","","2024"
"09.2","5","If any, confidential data are not disseminated by FAO as such. Suppressed confidential data are marked in the database with SDMX flag “Q - Missing value; suppress”.","","","2024"
"09.3","5","Not applicable","No aplica","Pas applicable","2024"
"10.1","5","FAO FishStat regional data releases follow a release calendar available publicly at the main FAO FishStat page at [https://www.fao.org/fishery/en/fishstat].
Regional capture production data for the most recent available year are disseminated annually in July.","","","2024"
"10.2","5","[Release calendar](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendario de publicaciones](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendrier de publication](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","2024"
"10.3","5","This data domain is disseminated according to FAO's Open Data Licensing for Statistical Databases Policy, under the [Creative Commons Attribution 4.0 International license (CC-BY 4.0)](https://creativecommons.org/licenses/by/4.0/) and are subject to [FAO Statistical Database Terms of Use](https://www.fao.org/contact-us/terms/db-terms-of-use/en/].","","","2024"
"10.4","5","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","2024"
"11","5","Yearly","Anual","Annuel","2024"
"12.1","5","Not applicable","No aplica","Pas applicable","2024"
"12.2","5","Not applicable","No disponible","Pas disponible","2023"
"12.3","5","[CECAF Capture Production](https://www.fao.org/fishery/en/collection/cecaf_capture)","[Capturas CPACO](https://www.fao.org/fishery/es/collection/cecaf_capture)","[Captures COPACE](https://www.fao.org/fishery/fr/collection/cecaf_capture)","2024"
"12.4","5","Not applicable","No aplica","Pas applicable","2024"
"12.5","5","This dataset can be consulted through different [tools and formats](https://www.fao.org/fishery/en/collection/cecaf_capture)","","","2024"
"12.6","5","National reference metadata are submitted by some countries, but these are not yet disseminated by FAO. Information on the methodology followed is available in the Annex 2 ""Methodological notes and glossary"" of the [FAO Yearbook Fishery and Aquaculture Statistics](https://doi.org/10.4060/cd4312en)","","","2023"
"13.1","5","The main users are FAO analysts, other international organizations, ministries and government agencies, agro-industry, trade and professional associations, research institutes and universities, journalists and the general public. According to the 2023 FishStat database user consultation, researchers are the largest user group, accounting for almost 32 percent of total respondents, followed by students and educators (around 25 percent), while users from private companies represent a share of 15 percent. The objectives of these users vary, but fishery and aquaculture production statistics are especially useful for market management/monitoring, production forecasts and policy-making in the sector. FAO is not aware of unmet needs. Users are encouraged to contact the dataset owner for resolving more specific queries that are not addressed elsewhere in these metadata.","","","2024"
"13.2","5","The latest quality review is the FishStat database user consultation took place during July-December 2023. About 93 percent of returning users agreed that the FishStat database was adequate for their purpose. As for compliance of the data with the FAO SDQAF quality dimensions, the overall percentage of satisfied  responses was about 81 percent, while the percentage of fully satisfied users simultaneously across all the 5 quality dimensions was 53 percent. The percentage of fully satisfied users is defined as the share of respondents who selected “agree” or “strongly agree” simultaneously across all the different 5 SDQAF dimensions.","","","2024"
"13.3","5","The availability of official data reported by countries varies widely. Whenever national offices failed to report their annual fishery and aquaculture statistics in time for the dissemination of the dataset, FAO estimated the quantities  on the basis of other available information using approved methodologies in order to create a comprehensive global dataset. These estimates enable meaningful aggregates at the global, regional and national levels. 

In terms of species, FAO tries to collate and disseminate data at the most detailed level available. However, several countries still report their production by large groups of species. In these circumstances the data presented by individual species items may, in some cases, be underestimated. Therefore, when examining the statistics for a particular species, it should be noted that an unknown proportion of the production for that species might have been reported by the national office under the generic, family or order name of the species, or higher levels of aggregation such as “Marine water fishes NEI”. Consequently, species item totals may underestimate the real production of the individual species.","","","2024"
"14.1","5","The share of estimated/inputted data is about 9 percent referring to all years but raises to 41 percent when referring to 2023. Quality of the data varies according to the country, in particular in reference to the granularity of the detail by species.","","","2023"
"14.2","5","Not applicable","No aplica","Pas applicable","2024"
"14.3","5","Inputation rate: 41 percent in 2023.","","","2023"
"14.4","5","Countries regularly revise their official statistics for past periods as well as for the latest reporting year. Estimates/imputations done by FAO might be also revised on the basis of more accurate information.","","","2024"
"14.5","5","When previously published data are revised, they are disseminated concurrently with the new data release. Therefore, users are advised to refrain from comparing data published in previous releases with the latest one.","","","2024"
"15.1","5","The deadline for submitting capture fisheries data to FAO is usually between 8 to 9 months after the end of the reference year. Data are then normally processed and disseminated within 9 months.","","","2024"
"15.2","5","The release is according to the schedule of the calendar.","","","2024"
"16.1","5","Data are mostly comparable between geographical areas, countries or regions. However it should be taken into account that the degree of comparability might be affected by the differences in methods and coverage of data collections between countries, except for regions where countries are bound by regulations mandating harmonized methods, such as European Union countries.","","","2024"
"16.2","5","For shorter time periods, reasonably good comparability over time can be expected. However, as the time series might be very long, full comparability over time cannot be expected. Detailed information on data variations and methodological changes is provided in the country notes, available in FishStatJ ""Global fisheries and aquaculture production"" workspace.","","","2024"
"16.3","5","FAO fisheries and aquaculture production statistics are the only global source of this kind and it is not possible to compare them with other data sources or statistical domains. Yet, the use of internationally recognised code lists such as the ""ASFIS list of species items"" and the FAO major fishing areas, help to ensure cross-domain coherence. Production, processed production and trade data have a high cross-domain coherence, as they are used as inputs in the food balance sheets, which serve as an additional validation of the data in a single supply and utilization framework.","","","2024"
"16.4","5","• [The FAO International Standard Statistical Classification for Aquatic Animals and Plants (ISSCAAP)](https://www.fao.org/fishery/static/ASFIS/ISSCAAP.pdf)

• [FAO ASFIS list](https://www.fao.org/fishery/en/collection/asfis)

• [FAO Major fishing areas 34](https://www.fao.org/fishery/en/area/fao:34/en)

• [UN ""STANDARD COUNTRY OR AREA CODES FOR STATISTICAL USE""](https://unstats.un.org/unsd/methodology/m49/)","","","2024"
"17.1","5","The main data source is official statistics from FAO member countries. The national data can originate from surveys, administrative databases and estimates based on expert observations. The type of source used by countries can significantly affect reliability and comparability of data. In nearly all cases where countries provide their official production data, these are recorded as reported. However, in the case of issues with the data received, FAO works with the countries to revise their data in order to ensure consistency of the disseminated data. Data are complemented or replaced, when necessary, by information derived from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP. When no official data are available, unofficial sources may be used. If neither official nor unofficial sources are available, data are imputed. In all cases, disseminated data are flagged accordingly.","","","2024"
"17.2","5","Yearly","Anual","Annuel","2024"
"17.3","5","FAO data collection is carried out through collaboration with country correspondents in Member States. The data collection process relies on annual production questionnaires (STATLANT34) sent to countries, as well as data from national publications and official country websites.","","","2024"
"17.4","5","Countries are responsible for transmitting data which have already been checked. Validation at FAO concerns any transmission errors and data consistency checks, as well as outlier detection in line with the [FAO statistical standard on data editing and validation of input data](https://www.fao.org/3/cb9341en/cb9341en.pdf) and cross check with data from regional fisheries management organizations for selected species. Other validations consist in assessing consistency over the time series, regularity of totals and partial components and correspondence between variables from different data sets. In the case of issues with the data received, FAO works with the countries to revise their data in order to ensure consistency of the disseminated data.","","","2024"
"17.5","5","FAO is responsible for compiling the data and generating aggregates.","","","2024"
"17.6","5","FAO produces global, regional and sub-regional aggregates, in line with the [FAO Statistical Standard Series on Data aggregation](https://www.fao.org/3/cc2918en/cc2918en.pdf).","","","2024"
"17.7","5","The country correspondents are responsible for the quality of data. FAO validates and eventually corrects country data in consultation with them.","","","2024"
"17.8","5","Imputations are made according to the [FAO Statistical Standard Series - Imputation (2023)](https://www.fao.org/3/cb9339en/cb9339en.pdf)","","","2024"
"18.1","5","FAO is responsible for the quality of internal statistical processes used to compile the published datasets. The [FAO Statistics and Data Quality Assurance Framework (SDQAF)](https://openknowledge.fao.org/items/01debb18-63b2-403b-87fe-0eca5409656e)  provides the necessary principles, guidelines and tools to carry out quality assessments. FAO is performing an internal bi-annual survey (FAO Quality Assessment and Planning Survey) designed to gather information on all of FAO’s statistical activities, notably to assess the extent to which quality standards are being implemented with a view to increasing compliance with the quality dimensions of SDQAF, documenting best practices and preparing quality improvement plans, where necessary. Domain-specific quality assurance activities are carried out systematically (e.g. quality reviews, self-assessments, compliance monitoring).","","","2024"
"18.2","5","The quality of FAO statistics is highly dependent upon the accuracy and reliability of the data collected and provided by countries. FAO strives to validate and ensure the quality of official data received by validating and cross checking them. FAO also works with countries to revise their data when appropriate to ensure consistency in the dissemination of official data. In the case of global capture fisheries production, data are complemented or replaced, when necessary, by data from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP.

According to the 2023 Quality Assessment and Planning Survey (QAPS) of FAO, global capture fisheries production data domain reported a quality score of 0.88. According to the QAPS a statistical output is considered of good quality when it reaches a quality score of 0.6 or above.","","","2024"
"19","5","Not applicable","No aplicable","Non applicable","2024"
"20","5","Not applicable","No aplicable","Non applicable","2024"
"01","6","GFCM (General Fisheries Commission for the Mediterranean) capture production - Metadata","","","2024"
"02.1","6","Food and Agriculture Organization of the United Nations (FAO)","Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO)","Organisation des Nations Unies pour l'alimentation et l'agriculture (FAO)","2024"
"02.2","6","[GFCM (Mediterranean and Black Sea) capture production](https://www.fao.org/fishery/en/collection/gfcm_capture)","[Capturas mundiales](https://www.fao.org/fishery/es/collection/capture?lang=en)","[Captures mondiales](https://www.fao.org/fishery/fr/collection/capture?lang=en)","2024"
"03.1","6","Food and Agriculture Organization of the United Nations (FAO)","Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO)","Organisation des Nations Unies pour l'alimentation et l'agriculture (FAO)","2024"
"03.2","6","FAO-GFCM","","","2024"
"03.3","6","Viale delle Terme di Caracalla, 00153 Rome, Italy","Viale delle Terme di Caracalla, 00153 Roma, Italia","Viale delle Terme di Caracalla, 00153 Rome, Italie","2024"
"03.4","6","[Fish-Statistics-Inquiries@fao.org](mailto:Fish-Statistics-Inquiries@fao.org)","[Fish-Statistics-Inquiries@fao.org](mailto:Fish-Statistics-Inquiries@fao.org)","[Fish-Statistics-Inquiries@fao.org](mailto:Fish-Statistics-Inquiries@fao.org)","2024"
"04.1","6","28/03/2025","28/03/2025","28/03/2025","2024"
"04.2","6","28/03/2025","28/03/2025","28/03/2025","2024"
"05.1","6","The GFCM (General Fisheries Commission for the Mediterranean) database presents annual statistics allocated by (i) countries or areas, (ii) species items, and (iii) statistical divisions, of capture production in the Mediterranean and Black Sea region for calendar years starting with 1970. The data exclude production from marine aquaculture practices. The database does not contain statistics for marine mammals and seaweeds. Data include all quantities caught and landed for both food and feed purposes but exclude discards, live escapements or losses prior to landings. Catches of fish, crustaceans and molluscs are expressed in live weight, that is the nominal weight of the aquatic organisms at the time of capture. Data are given in tonnes (=1000 kg).","","","2024"
"05.2","6","The GFCM region, which coincides with the FAO fishing area """"37 - Mediterranean and Black Sea"""", has been split into four subareas, further sub-divided in ten divisions. The boundaries of these subareas and divisions are shown in a map attached. Below is the list of subareas and divisions.

37 1 - WESTERN subarea, which includes three divisions:
37 1 1 - Balearic
37 1 2 - Gulf of Lions
37 1 3 - Sardinia

37 2 - CENTRAL subarea, which includes two divisions:
37 2 1 - Adriatic
37 2 2 - Ionian

37 3 - EASTERN subarea, which includes two divisions:
37 3 1 - Aegean
37 3 2 - Levant

37 4 - BLACK SEA subarea, which includes three divisions:
37 4 1 - Marmara Sea
37 4 2 - Black Sea (proper)
37 4 3 - Azov Sea

Tuna catches are not allocated according to GFCM statistical divisions and are grouped together into a division named """"Tunas"""" (37 0 0). Another division, named """"Not known"""" (37 9 0), contains all the catches for which the statistical division is not known.","","","2023"
"05.3","6","Capture fisheries","","","2024"
"05.4","6","Capture fisheries refers to the hunting, collecting and gathering activities directed at removing or collecting live wild aquatic organisms. Data relate to nominal landings, converted into a live weight basis (wet weight for algae), of fish, crustaceans, molluscs, aquatic mammals, other aquatic animals, products (corals, pearls and sponges) and aquatic plants (seaweed and other algae) taken for commercial, industrial, recreational and subsistence purposes from inland waters, brackish and marine areas, including inshore, offshore and high seas marine fishing areas. Data include all quantities caught and landed for both food and feed purposes but exclude discards, live escapements or losses prior to landings. The flag of the fishing vessel performing the essential part of the fishing operation is used to assign nationality to catches, unless the wording of chartering and joint operation contracts indicates otherwise.

With reference to global capture production, fish, crustaceans, molluscs and all other aquatic organisms have been classified according to approximately 3700 commercial species items, further arranged within the 50 groups of species constituting the nine divisions of the FAO International Standard Statistical Classification of Aquatic Animals and Plants (ISSCAAP) on the basis of their taxonomic, ecological and economic characteristics. The taxonomic code descriptors are taken from the ""ASFIS list of species for fishery statistics purposes"" (version 2024). Please note that the list of species disseminated in these datasets might not adhere entirely to ASFIS (version 2024) due to differing publication schedules. More information about the ASFIS list and the ISSCAAP classification is available at https://www.fao.org/fishery/en/collection/asfis. 

Statistical concepts and standards related to fisheries and aquaculture statistics are available in the [Handbook of Fishery Statistics of the Coordinating Working Party on Fishery Statistics (CWP)](https://www.fao.org/cwp-on-fishery-statistics/handbook/en/).","","","2023"
"05.5","6","The list of countries and the geographical classification are primarily based on the UN ""[Standard country or area codes for statistical use](https://unstats.un.org/unsd/methodology/m49/)"".
Additional country classifications available in the released workspace of this dataset available in FishStatJ or online query panel are based on a variety of sources. Here below the main ones:

• [Least Developed Countries (LDC) (version 2024)](https://www.un.org/development/desa/dpad/wp-content/uploads/sites/45/publication/ldc_list.pdf)

• [Low-Income Food-Deficit Countries (LIFDCs) (2023 revision)](https://www.fao.org/countryprofiles/lifdc/en/)

• [Landlocked Developing Countries (LLDCs)](https://unctad.org/topic/landlocked-developing-countries/list-of-LLDCs)

• [Small Island Developing States (SIDS)](https://www.un.org/ohrlls/content/list-sids)

• [Net Food-Importing Developing Countries (NFIDC) (2024 revision)](https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=q:/G/AG/5R12.pdf&Open=True)

• [The classification of the World Bank by income (2025 revision)](https://datahelpdesk.worldbank.org/knowledgebase/articles/906519-world-bank-country-and-lending-groups)

The term “country"" or ""country or area” as used in the dataset also covers territories, cities and land areas, as well as provinces, districts, enclaves and other parts of territories or combinations of countries or areas such as economic or customs unions. Country or area names and designations are subject to nationally announced changes. Name changes announced recently may not have been incorporated in this dataset release but will be reflected in future ones. The designations employed and the presentation of material in this dataset do not imply the expression of any opinion whatsoever on the part of FAO concerning the legal or development status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries.

Specific notes on geographical coverage: 

1) Information provided by Ukraine excludes statistical data concerning the Autonomous Republic of Crimea, the city of Sevastopol and the Donetsk, Luhansk, Kherson and Zaporizhzhia regions. The information is presented without prejudice to relevant UN General Assembly and UN Security Council resolutions, which reaffirm the territorial integrity of Ukraine. 

2) Information provided by the Russian Federation includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation.

3) Data for countries that belonged to the former Union of Soviet Socialist Republics (former USSR) are available as a single aggregate until 1991. 

4) For statistical purposes, the data for China do not include China, Hong Kong SAR, China, Macao SAR and Taiwan Province of China, which are presented separately. Therefore, “China” refers to China’s mainland only.

5) Detailed country or area notes are available inside the global fisheries and aquaculture production workspace in FishStatJ.","","","2023"
"05.6","6","From 1970 to 2023","1970-2023","1970-2023","2023"
"05.7","6","Not applicable","","","2024"
"06","6","Production of fish, crustaceans and molluscs are expressed in live weight, that is the nominal weight of the aquatic organisms at the time of harvest. Data are expressed in tonnes (=1000 kg).","","","2024"
"07","6","The annual period used is the calendar year (1 January-31 December), with the exceptions of capture data for some countries for which a split-year is used. Split-year data are shown under the calendar year in which the split-year ends.","","","2024"
"08.1","6","[Article I of the FAO Constitution](https://www.fao.org/3/x5584e/x5584e0i.htm) requires the Organization to collect, analyze, interpret and disseminate information relating to nutrition, food and agriculture (FAO, 1945).
The General Fisheries Commission for the Mediterranean (GFCM) is a regional fisheries management organization (RFMO) established in 1949 under the provisions of Article XIV of the Constitution of the Food and Agriculture Organization of the United Nations (FAO). In 1952, the Agreement for the establishment of the General Fisheries Commission for the Mediterranean (GFCM Agreement) officially came into force.","","","2024"
"08.2","6","These statistics are drawn primarily from official data from countries and territories, who have primary responsibility for data collection. FAO collects data from countries annually through questionnaires specific to each dataset and each country. Data are complemented or replaced, when necessary, by data from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP.","","","2024"
"09.1","6","FAO data and statistics are produced in accordance with FAO Policy on Data Protection and the implementation modalities of FAO SDQAF Principle 4 on Data protection and Statistical Confidentiality.","","","2024"
"09.2","6","If any, confidential data are not disseminated by FAO as such. Suppressed confidential data are marked in the database with SDMX flag “Q - Missing value; suppress”.","","","2024"
"09.3","6","Not applicable","No aplica","Pas applicable","2024"
"10.1","6","FAO FishStat regional data releases follow a release calendar available publicly at the main FAO FishStat page at [https://www.fao.org/fishery/en/fishstat].
Regional capture production data for the most recent available year are disseminated annually in July.","","","2024"
"10.2","6","[Release calendar](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendario de publicaciones](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","[Calendrier de publication](https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf)","2024"
"10.3","6","This data domain is disseminated according to FAO's Open Data Licensing for Statistical Databases Policy, under the [Creative Commons Attribution 4.0 International license (CC-BY 4.0)](https://creativecommons.org/licenses/by/4.0/) and are subject to [FAO Statistical Database Terms of Use](https://www.fao.org/contact-us/terms/db-terms-of-use/en/].","","","2024"
"10.4","6","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","[https://creativecommons.org/licenses/by/4.0/](https://creativecommons.org/licenses/by/4.0/)","2024"
"11","6","Yearly","Anual","Annuel","2024"
"12.1","6","Not applicable","No aplica","Pas applicable","2024"
"12.2","6","Not applicable","No aplica","Pas applicable","2023"
"12.3","6","[GFCM (Mediterranean and Black Sea) capture production](https://www.fao.org/fishery/en/collection/gfcm_capture)","","","2024"
"12.4","6","Not applicable","No aplica","Pas applicable","2024"
"12.5","6","This dataset can be consulted through different [tools and formats](https://www.fao.org/fishery/en/collection/gfcm_capture)","","","2024"
"12.6","6","National reference metadata are submitted by some countries, but these are not yet disseminated by FAO. Information on the methodology followed is available in the Annex 2 ""Methodological notes and glossary"" of the [FAO Yearbook Fishery and Aquaculture Statistics](https://doi.org/10.4060/cd4312en)","","","2023"
"13.1","6","The main users are FAO analysts, other international organizations, ministries and government agencies, agro-industry, trade and professional associations, research institutes and universities, journalists and the general public. According to the 2023 FishStat database user consultation, researchers are the largest user group, accounting for almost 32 percent of total respondents, followed by students and educators (around 25 percent), while users from private companies represent a share of 15 percent. The objectives of these users vary, but fishery and aquaculture production statistics are especially useful for market management/monitoring, production forecasts and policy-making in the sector. FAO is not aware of unmet needs. Users are encouraged to contact the dataset owner for resolving more specific queries that are not addressed elsewhere in these metadata.","","","2024"
"13.2","6","The latest quality review is the FishStat database user consultation took place during July-December 2023. About 93 percent of returning users agreed that the FishStat database was adequate for their purpose. As for compliance of the data with the FAO SDQAF quality dimensions, the overall percentage of satisfied  responses was about 81 percent, while the percentage of fully satisfied users simultaneously across all the 5 quality dimensions was 53 percent. The percentage of fully satisfied users is defined as the share of respondents who selected “agree” or “strongly agree” simultaneously across all the different 5 SDQAF dimensions.","","","2024"
"13.3","6","The availability of official data reported by countries varies widely. Whenever national offices failed to report their annual fishery and aquaculture statistics in time for the dissemination of the dataset, FAO estimated the quantities  on the basis of other available information using approved methodologies in order to create a comprehensive global dataset. These estimates enable meaningful aggregates at the global, regional and national levels. 

In terms of species, FAO tries to collate and disseminate data at the most detailed level available. However, several countries still report their production by large groups of species. In these circumstances the data presented by individual species items may, in some cases, be underestimated. Therefore, when examining the statistics for a particular species, it should be noted that an unknown proportion of the production for that species might have been reported by the national office under the generic, family or order name of the species, or higher levels of aggregation such as “Marine water fishes NEI” or “Freshwater fishes NEI”. Consequently, species item totals may underestimate the real production of the individual species.","","","2024"
"14.1","6","The share of estimated/inputted data is about 4 percent referring to all years but raises to 8 percent when referring to 2023. Quality of the data varies according to the country, in particular in reference to the granularity of the detail by species.","","","2023"
"14.2","6","Not applicable","No aplica","Pas applicable","2024"
"14.3","6","Inputation rate: 8 percent in 2023.","","","2023"
"14.4","6","Countries regularly revise their official statistics for past periods. Estimates/imputations done by FAO might also be revised on the basis of more accurate information.","","","2024"
"14.5","6","When previously published data are revised, they are disseminated concurrently with the new data release. Therefore, users are advised to refrain from comparing data published in previous releases with the latest one.","","","2024"
"15.1","6","The deadline for submitting capture fisheries data to FAO is usually between 8 to 9 months after the end of the reference year. Data are then normally processed and disseminated within 9 months.","","","2024"
"15.2","6","The release is according to the schedule of the calendar.","","","2024"
"16.1","6","Data are mostly comparable between geographical areas, countries or regions. However it should be taken into account that the degree of comparability might be affected by the differences in methods and coverage of data collections between countries, except for regions where countries are bound by regulations mandating harmonized methods, such as European Union countries.","","","2024"
"16.2","6","For shorter time periods, reasonably good comparability over time can be expected. However, as the time series might be very long, full comparability over time cannot be expected. Detailed information on data variations and methodological changes is provided in the country notes, available in FishStatJ ""Global fisheries and aquaculture production"" workspace.","","","2024"
"16.3","6","FAO fisheries and aquaculture production statistics are the only global source of this kind and it is not possible to compare them with other data sources or statistical domains. Yet, the use of internationally recognised code lists such as the ""ASFIS list of species items"" and the FAO major fishing areas, help to ensure cross-domain coherence. Production, processed production and trade data have a high cross-domain coherence, as they are used as inputs in the food balance sheets, which serve as an additional validation of the data in a single supply and utilization framework.","","","2024"
"16.4","6","• [The FAO International Standard Statistical Classification for Aquatic Animals and Plants (ISSCAAP)](https://www.fao.org/fishery/static/ASFIS/ISSCAAP.pdf)

• [FAO ASFIS list](https://www.fao.org/fishery/en/collection/asfis)

• [FAO Major fishing areas for statistical purposes](https://www.fao.org/cwp-on-fishery-statistics/handbook/general-concepts/main-water-areas/en/)

• [UN ""STANDARD COUNTRY OR AREA CODES FOR STATISTICAL USE""](https://unstats.un.org/unsd/methodology/m49/)","","","2024"
"17.1","6","The main data source is official statistics from FAO member countries. The national data can originate from surveys, administrative databases and estimates based on expert observations. The type of source used by countries can significantly affect reliability and comparability of data. In nearly all cases where countries provide their official production data, these are recorded as reported. However, in the case of issues with the data received, FAO works with the countries to revise their data in order to ensure consistency of the disseminated data. Data are complemented or replaced, when necessary, by information derived from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP. When no official data are available, unofficial sources may be used. If neither official nor unofficial sources are available, data are imputed. In all cases, disseminated data are flagged accordingly.","","","2024"
"17.2","6","Yearly","Anual","Annuel","2024"
"17.3","6","FAO data collection is carried out through collaboration with country correspondents in Member States. The data collection process relies on annual production questionnaires (STATLANT 37A) sent to countries, as well as data from national publications and official country websites.","","","2024"
"17.4","6","Countries are responsible for transmitting data which have already been checked. Validation at FAO concerns any transmission errors and data consistency checks, as well as outlier detection in line with the [FAO statistical standard on data editing and validation of input data](https://www.fao.org/3/cb9341en/cb9341en.pdf) and cross check with data from regional fisheries management organizations for selected species. Other validations consist in assessing consistency over the time series, regularity of totals and partial components and correspondence between variables from different data sets. In the case of issues with the data received, FAO works with the countries to revise their data in order to ensure consistency of the disseminated data.","","","2024"
"17.5","6","FAO is responsible for compiling the data and generating aggregates.","","","2024"
"17.6","6","FAO produces global, regional and sub-regional aggregates, in line with the [FAO Statistical Standard Series on Data aggregation](https://www.fao.org/3/cc2918en/cc2918en.pdf).","","","2024"
"17.7","6","The country correspondents are responsible for the quality of data. FAO validates and eventually corrects country data in consultation with them.","","","2024"
"17.8","6","Imputations are made according to the [FAO Statistical Standard Series - Imputation (2023)](https://www.fao.org/3/cb9339en/cb9339en.pdf)","","","2024"
"18.1","6","FAO is responsible for the quality of internal statistical processes used to compile the published datasets. The [FAO Statistics and Data Quality Assurance Framework (SDQAF)](https://openknowledge.fao.org/items/01debb18-63b2-403b-87fe-0eca5409656e)  provides the necessary principles, guidelines and tools to carry out quality assessments. FAO is performing an internal bi-annual survey (FAO Quality Assessment and Planning Survey) designed to gather information on all of FAO’s statistical activities, notably to assess the extent to which quality standards are being implemented with a view to increasing compliance with the quality dimensions of SDQAF, documenting best practices and preparing quality improvement plans, where necessary. Domain-specific quality assurance activities are carried out systematically (e.g. quality reviews, self-assessments, compliance monitoring).","","","2024"
"18.2","6","The quality of FAO statistics is highly dependent upon the accuracy and reliability of the data collected and provided by countries. FAO strives to validate and ensure the quality of official data received by validating and cross checking them. FAO also works with countries to revise their data when appropriate to ensure consistency in the dissemination of official data. In the case of global capture fisheries production, data are complemented or replaced, when necessary, by data from other sources (e.g. regional fisheries management organizations and distant water fleets in exclusive economic zones) in accordance with the standards of the CWP.

According to the 2023 Quality Assessment and Planning Survey (QAPS) of FAO, global capture fisheries production data domain reported a quality score of 0.88. According to the QAPS a statistical output is considered of good quality when it reaches a quality score of 0.6 or above.","","","2024"
"19","6","Not applicable","No aplicable","Non applicable","2024"
"20","6","Not applicable","No aplicable","Non applicable","2024"
"01","7","RECOFI (part of Western Indian Ocean) capture production - Metadata","","","2024"
"02.1","7","Food and Agriculture Organization of the United Nations (FAO)","","","2024"
"02.2","7","[RECOFI capture production](https:/https://www.fao.org/fishery/en/collection/recofi_capture)","","","2024"
"03.1","7","Food and Agriculture Organization of the United Nations (FAO)","","","2024"
"03.2","7","Statistics and Information Team (NFISI) of the FAO Fisheries and Aquaculture Division (NFI)","Equipo de estadísticas e información (NFISI) de la División de Pesca y Acuicultura (NFI)","Équipe des statistiques et de l’information (NFISI) de la Division des pêches et de l'aquaculture (NFI)","2024"
