"ISSCAAP"	"TAXOCODE"	"3A_CODE"	"Scientific_name"	"English_name"	"French_name"	"Spanish_name"	"Author"	"Family"	"Order"	"Stats_data"
"13"	"1412209002"	"UDF"	"Pseudoplatystoma fasciatum"	"Barred sorubim"			"(Linnaeus 1766)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412209003"	"UDT"	"Pseudoplatystoma tigrinum"	"Tiger sorubim"			"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412209004"	"UTW"	"Pseudoplatystoma reticulatum"				"Eigenmann & Eigenmann 1889"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"14122090XX"	"UPY"	"Pseudoplatystoma spp"	"Sorubims nei"		"Surubíes nep"		"Pimelodidae"	"SILURIFORMES"	1
"13"	"14122090XX001"	"PXW"	"Pseudopl. corruscans x P. reticulatum"					"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412209502"	"ZUZ"	"Zungaro zungaro"	"Gilded catfish"		"Bagre sapo"	"(Humboldt 1821)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412209601"	"LPI"	"Luciopimelodus pati"	"Pati"		"Patí"	"(Valenciennes 1836)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412209701"	"MGE"	"Microglanis ater"				"Ahl 1936"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412209801"	"MGG"	"Megalonema argentina"				"(MacDonagh 1938)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212001"	"HPM"	"Heptapterus mustelinus"				"(Valenciennes 1847)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212101"	"IHL"	"Iheringichthys labrosus"				"(Lütken 1874)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212201"	"PMV"	"Parapimelodus valenciennis"				"(Lütken 1874)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212401"	"UDB"	"Pseudopimelodus albomarginatus"				"Eigenmann 1912"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212701"	"CPQ"	"Cetopsorhamdia boquillae"				"Eigenmann 1922"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412212901"	"MTU"	"Platystomatichthys mucosus"				"(Vaillant 1880)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412213001"	"GLM"	"Pteroglanis manni"				"Pearson 1924"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412213101"	"RLC"	"Rhamdella eriarcha"				"(Eigenmann & Eigenmann 1888)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412214801"	"HPN"	"Hypophthalmus edentatus"	"Highwaterman catfish"	"Bagre paysan"	"Bagre paisano"	"Spix & Agassiz 1829"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"14122148XX"	"HBU"	"Hypophthalmus spp"	"Loweye catfishes nei"				"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412220001"	"RIM"	"Rhamdiopsis moreirai"				"Haseman 1911"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412220101"	"SIH"	"Sorubimichthys planiceps"	"Firewood catfish"			"(Spix & Agassiz 1829)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412220201"	"SAY"	"Steindachneridion amblyurua"				"(Eigenmann & Eigenmann 1888)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412220301"	"TBK"	"Typhlobagrus kronei"				"Miranda-Ribeiro 1907"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412220401"	"ZUM"	"Zungaropsis multimaculatus"				"Steindachner 1908"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412220501"	"HWE"	"Conorhynchos conirostris"				"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"14122XXXXX005"	"PXZ"	"Leiarius marmoratus x P. reticulatum"					"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412300101"	"HGA"	"Helogenes castaneus"				"(Dahl 1960)"	"Helogeneidae"	"SILURIFORMES"	0
"13"	"1412500101"	"TPE"	"Acanthopoma annectens"				"Lütken 1891"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500201"	"PME"	"Apomatoceros alleni"				"Eigenmann 1922"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500301"	"BNI"	"Branchioica bertonii"				"Eigenmann 1917"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500401"	"MGN"	"Nematogenys inermis"				"(Guichenot 1848)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500501"	"TCA"	"Trichomycterus alternatum"				"(Eigenmann 1917)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500601"	"BKM"	"Bullockia maldonadoi"				"(Eigenmann 1928)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500701"	"EMD"	"Eremophilus candidus"				"Miranda-Ribeiro 1949"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500801"	"GXU"	"Glanapteryx anguilla"				"Myers 1927"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412500901"	"HMV"	"Haemomaster venezuelae"				"Myers 1927"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501001"	"HTM"	"Hatcheria macraei"				"(Girard 1855)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501101"	"HMN"	"Homodiaetus anisitsi"				"Eigenmann & Ward 1907"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501201"	"ITZ"	"Ituglanis amazonicum"				"(Steindachner 1882)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501301"	"MGL"	"Malacoglanis gelatinosus"				"Myers & Weitzman 1966"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501401"	"MGY"	"Miuroglanis platycephalus"				"Eigenmann & Eigenmann 1889"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501501"	"OHL"	"Ochmacanthus alternus"				"Myers 1927"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501601"	"PTV"	"Paracanthopoma parva"				"Giltay 1935"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501701"	"PHZ"	"Parastegophilus maculatus"				"(Steindachner 1879)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501801"	"PVX"	"Paravandellia oxyptera"				"Miranda-Ribeiro 1912"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412501901"	"PIO"	"Pareiodon microps"				"Kner 1855"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502001"	"PLH"	"Plectrochilus erythrurus"				"(Eigenmann 1922)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502101"	"PGF"	"Pseudostegophilus nemurus"				"(Günther 1869)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502201"	"PGD"	"Pygidianops eigenmanni"				"Myers 1944"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502301"	"SGM"	"Sarcoglanis simplex"				"Myers & Weitzman 1966"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502401"	"SMJ"	"Scleronema minutum"				"(Boulenger 1891)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502502"	"SHJ"	"Stegophilus insidiosus"				"Reinhardt 1858"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412502601"	"TGL"	"Trichogenes longipinnis"				"Britski & Ortega 1983"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412503001"	"TDE"	"Tridens melanops"				"Eigenmann & Eigenmann 1889"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412503101"	"TDR"	"Tridensimilis brevis"				"(Eigenmann & Eigenmann 1889)"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412503201"	"TDP"	"Tridentopsis pearsoni"				"Myers 1925"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412503301"	"TTZ"	"Typhlobelus ternetzi"				"Myers 1944"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412503401"	"TVC"	"Vandellia cirrhosa"	"Candiru"			"Valenciennes 1846"	"Trichomycteridae"	"SILURIFORMES"	0
"13"	"1412700101"	"ADA"	"Aspidoras albater"				"Nijssen & Isbrücker 1976"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412700201"	"BHK"	"Brochis britskii"				"Nijssen & Isbrücker 1983"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412700301"	"DNL"	"Dianema longibarbis"	"Porthole catfish"			"Cope 1872"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412700401"	"LPM"	"Lepthoplosternum altamazonicum"				"Reis 1997"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412700501"	"MGP"	"Megalechis personata"				"(Ranzani 1842)"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412702501"	"LHC"	"Callichthys callichthys"	"Cascarudo"			"(Linnaeus 1758)"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412702601"	"RYU"	"Corydoras aeneus"	"Bronze corydoras"			"(Gill 1858)"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412702603"	"RYP"	"Corydoras paleatus"	"Peppered corydoras"			"(Jenyns 1842)"	"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412704701"	"HSR"	"Hoplosternum littorale"	"Atipa"			"(Hancock 1828)"	"Callichthyidae"	"SILURIFORMES"	1
"13"	"14127047XX"	"HXV"	"Hoplosternum spp"					"Callichthyidae"	"SILURIFORMES"	0
"13"	"1412800101"	"AYX"	"Acanthicus hystrix"				"Spix & Agassiz 1829"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800201"	"AIH"	"Ancistrus cirrhosus"				"(Valenciennes 1836)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800301"	"AHF"	"Aphanotorulus frankei"				"Isbrücker & Nijssen 1983"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800401"	"CDH"	"Cochliodon hondae"				"(Regan 1912)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800501"	"RYN"	"Corymbophanes andersoni"				"Eigenmann 1909"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800601"	"TEM"	"Cteniloricaria maculata"				"(Boeseman 1971)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800701"	"DTU"	"Delturus angulicauda"				"(Steindachner 1877)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800801"	"EUH"	"Eurycheilus pantherinus"				"Reis & Schaefer 1992"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412800901"	"FWA"	"Farlowella acus"	"Whiptail catfish"			"(Kner 1853)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801001"	"HTG"	"Harttia gracilis"				"Oyakawa 1993"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801101"	"HTC"	"Harttiella crassicauda"				"(Boeseman 1953)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801201"	"HMB"	"Hemiancistrus braueri"				"Eigenmann 1912"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801301"	"HPC"	"Hemipsilichthys cameroni"				"(Steindachner 1907)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801401"	"HPG"	"Hypoptopoma guianense"				"Boeseman 1974"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801501"	"IKA"	"Isbrueckerichthys alipionis"				"(Gosline 1947)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801601"	"ILF"	"Isorineloricaria festae"	"Zucchini catfish"			"(Boulenger 1898)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801701"	"KCH"	"Kronichthys heylandi"				"(Boulenger 1900)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801801"	"LTR"	"Lamontichthys maracaibero"				"Taphorn & Lilyestrom 1984"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412801901"	"LAB"	"Lasiancistrus brevispinis"				"Heitmans, Nijssen & Isbrücker 1983"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802001"	"LSD"	"Liposarcus pardalis"				"(Castelnau 1855)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802101"	"LGV"	"Lithogenes villosus"				"Eigenmann 1909"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802201"	"LXB"	"Lithoxus bovallii"				"(Regan 1906)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802301"	"LCL"	"Loricariichthys labialis"				"(Boulenger 1895)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802302"	"LZC"	"Loricariichthys anus"				"(Valenciennes 1835)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802401"	"MLP"	"Metaloricaria paucidens"				"(Boeseman 1976)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802501"	"MNC"	"Monistiancistrus carachama"				"Fowler 1940"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802601"	"NPF"	"Neoplecostomus franciscoensis"				"Langeani 1990"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412802801"	"LCC"	"Loricaria cataphracta"				"Linnaeus 1758"	"Loricariidae"	"SILURIFORMES"	1
"13"	"1412803301"	"OCA"	"Otocinclus affinis"	"Golden otocinclus"			"Steindachner 1877"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803401"	"PHD"	"Pareiorhina rudolphi"				"(Miranda-Ribeiro 1911)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803501"	"PTK"	"Parotocinclus britskii"				"Boeseman 1974"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803601"	"PGW"	"Pogonopoma wertheimeri"				"(Steindachner 1867)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803701"	"PGY"	"Pogonopomoides parahybae"				"(Steindachner 1877)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803801"	"PDF"	"Pseudacanthicus fordii"				"(Günther 1868)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412803901"	"PAQ"	"Pseudancistrus barbatus"				"(Valenciennes 1840)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804001"	"PNZ"	"Pseudorinelepis agassizii"				"(Steindachner 1877)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804101"	"PYG"	"Pterygoplichthys anisitsi"	"Snow pleco"			"Eigenmann & Kennedy 1903"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804102"	"QYP"	"Pterygoplichthys pardalis"	"Amazon sailfin catfish"			"(Castelnau 1855)"	"Loricariidae"	"SILURIFORMES"	1
"13"	"1412804201"	"RIP"	"Rhinelepis aspera"				"Spix & Agassiz 1829"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804301"	"RIF"	"Rineloricaria fallax"				"Steindachner 1915"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804401"	"SUP"	"Spatuloricaria phelpsi"				"Schultz 1944"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804502"	"SUV"	"Sturisoma festivum"				"Myers 1942"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412804601"	"UPV"	"Upsilodus victori"				"Miranda-Ribeiro 1924"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412808601"	"HSL"	"Hypostomus plecostomus"	"Suckermouth catfish"			"(Linnaeus 1758)"	"Loricariidae"	"SILURIFORMES"	1
"13"	"1412808602"	"HSF"	"Hypostomus affinis"				"(Steindachner 1877)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412808603"	"HVA"	"Hypostomus ventromaculatus"	"Wara wara"			"Boeseman 1968"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412808604"	"HVB"	"Hypostomus watwata"	"Armored catfish"			"Hancock 1828"	"Loricariidae"	"SILURIFORMES"	0
"13"	"14128086XX"	"HZY"	"Hypostomus spp"					"Loricariidae"	"SILURIFORMES"	0
"13"	"1412811601"	"PQN"	"Panaque nigrolineatus"	"Royal panaque"			"(Peters 1877)"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412811901"	"CTV"	"Chaetostoma sovichthys"				"Schultz 1944"	"Loricariidae"	"SILURIFORMES"	0
"13"	"1412900101"	"CNO"	"Cranoglanis bouderius"				"(Richardson 1846)"	"Cranoglanididae"	"SILURIFORMES"	0
"13"	"1413000101"	"HPT"	"Helicophagus typus"				"Bleeker 1858"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000201"	"PNG"	"Pangasius gigas"	"Mekong giant catfish"			"(Chevey 1931)"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000202"	"PGP"	"Pangasius pangasius"	"Pangas catfish"			"(Hamilton 1822)"	"Pangasiidae"	"SILURIFORMES"	1
"13"	"1413000203"	"PGS"	"Pangasius hypophthalmus"	"Striped catfish"	"Silure requin"	"Panga"	"(Sauvage 1878)"	"Pangasiidae"	"SILURIFORMES"	1
"13"	"1413000204"	"PGJ"	"Pangasius larnaudii"	"Spot pangasius"			"Bocourt 1866"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000205"	"PGK"	"Pangasius micronemus"	"Shortbarbel pangasius"			"Bleeker 1847"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000206"	"PNW"	"Pangasius sanitwongsei"	"Giant pangasius"			"Smith 1931"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000207"	"PQZ"	"Pangasius djambal"				"Bleeker 1846"	"Pangasiidae"	"SILURIFORMES"	1
"13"	"1413000208"	"PBL"	"Pangasius bocourti"				"Sauvage 1880"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"1413000209"	"PBW"	"Pangasius nasutus"				"(Bleeker 1863)"	"Pangasiidae"	"SILURIFORMES"	0
"13"	"14130002XX"	"PGZ"	"Pangasius spp"	"Pangas catfishes nei"				"Pangasiidae"	"SILURIFORMES"	1
"13"	"1413100101"	"HTF"	"Heteropneustes fossilis"	"Stinging catfish"			"(Bloch 1794)"	"Heteropneustidae"	"SILURIFORMES"	1
"13"	"1413200101"	"AHI"	"Acanthocleithron chapini"				"Nichols & Griscom 1917"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200201"	"AHB"	"Atopochilus chabanaudi"				"Pellegrin 1938"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200301"	"GLB"	"Chiloglanis batesii"				"Boulenger 1904"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200401"	"EUS"	"Euchilichthys astatodon"				"(Pellegrin 1928)"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200501"	"MYI"	"Microsynodontis batesii"				"Boulenger 1903"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200601"	"MKP"	"Mochokiella paynei"				"Howes 1980"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200701"	"MKB"	"Mochokus brevis"				"Boulenger 1906"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200801"	"YDA"	"Synodontis alberti"	"Bigeye squeaker"			"Schilthuis 1891"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200802"	"YDN"	"Synodontis angelicus"	"Angel squeaker"			"Schilthuis 1891"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200803"	"YDC"	"Synodontis contractus"	"Bugeye squeaker"			"Vinciguerra 1928"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200804"	"YDD"	"Synodontis decorus"	"Clown squeaker"			"Boulenger 1899"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200805"	"YDE"	"Synodontis eupterus"	"Featherfin squeaker"			"Boulenger 1901"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200806"	"YDF"	"Synodontis flavitaeniatus"	"Orangestriped squeaker"			"Boulenger 1919"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200807"	"YDG"	"Synodontis nigriventris"	"Blotched upsidedown catfish"			"David 1936"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200808"	"YDR"	"Synodontis nigromaculatus"	"Blackspotted squeaker"			"Boulenger 1905"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200809"	"YDJ"	"Synodontis njassae"	"Malawi squeaker"			"Keilhack 1908"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200810"	"YDO"	"Synodontis notatus"	"Onespot squeaker"			"Vaillant 1893"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200811"	"YDP"	"Synodontis pleurops"	"Congo squeaker"			"Boulenger 1897"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200812"	"YDS"	"Synodontis schall"	"Wahrindi"			"(Bloch & Schneider 1801)"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200813"	"YDZ"	"Synodontis zambesiensis"	"Plain squeaker"			"Peters 1852"	"Mochokidae"	"SILURIFORMES"	0
"13"	"1413200814"	"PMD"	"Synodontis clarias"	"Mandi"			"(Linnaeus 1758)"	"Mochokidae"	"SILURIFORMES"	0
"13"	"14132008XX"	"CSY"	"Synodontis spp"	"Upsidedown catfishes"				"Mochokidae"	"SILURIFORMES"	1
"13"	"1413300101"	"ABN"	"Acanthobunocephalus nicoi"				"Friel 1995"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300201"	"AGF"	"Agmus lyriformis"	"Gnarled catfish"			"Eigenmann 1912"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300202"	"AUZ"	"Agmus scabriceps"	"Bark catfish"			"(Eigenmann & Eigenmann 1889)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300303"	"AHJ"	"Amaralia hypsiurus"				"(Kner 1855)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300401"	"ADF"	"Aspredinichthys filamentosus"	"Sevenbarbed banjo"			"(Valenciennes 1840)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300501"	"ADR"	"Aspredo aspredo"	"Banjo"			"(Linnaeus 1758)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300502"	"ADY"	"Aspredo cotylephorus"	"Banded banjo"			"(Bloch 1794)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300601"	"BPM"	"Bunocephalus amaurus"	"Camouflaged catfish"			"Eigenmann 1912"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300602"	"BPC"	"Bunocephalus coracoideus"	"Guitarrita"			"(Cope 1874)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300603"	"BPN"	"Bunocephalus knerii"	"Ecuador banjo catfish"			"Steindachner 1882"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300701"	"DUP"	"Dupouyichthys sapito"				"Schultz 1944"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300801"	"DYA"	"Dysichthys aleuropsis"				"(Cope 1870)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413300901"	"EYI"	"Ernstichthys anduzei"				"Fernández-Yépez 1953"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413301001"	"HPZ"	"Hoplomyzon atrizona"				"Myers 1942"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413301101"	"MMK"	"Micromyzon akamai"				"Friel & Lundberg 1996"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413301201"	"PCS"	"Petacara dolichurus"				"(Delsman 1941)"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413301301"	"XYB"	"Xyliphius barbatus"				"Arámburu & Arámburu 1962"	"Aspredinidae"	"SILURIFORMES"	0
"13"	"1413400101"	"CTP"	"Cetopsis chalmersi"				"Norman 1926"	"Cetopsidae"	"SILURIFORMES"	0
"13"	"1413400201"	"CPD"	"Cetopsogiton occidentalis"				"(Steindachner 1880)"	"Cetopsidae"	"SILURIFORMES"	0
"13"	"1413400301"	"HMA"	"Hemicetopsis candiru"				"(Spix & Agassiz 1829)"	"Cetopsidae"	"SILURIFORMES"	0
"13"	"1413400401"	"PCG"	"Pseudocetopsis gobioides"				"(Kner 1858)"	"Cetopsidae"	"SILURIFORMES"	0
"13"	"1413500101"	"ABH"	"Astroblepus chotae"				"(Regan 1904)"	"Astroblepidae"	"SILURIFORMES"	0
"13"	"1413600101"	"PKA"	"Parakysis anomalopteryx"				"Roberts 1989"	"Parakysidae"	"SILURIFORMES"	0
"13"	"141XXXXXXX"	"FSI"	"Siluroidei"	"Freshwater siluroids nei"	"Silurides d'eau douce nca"	"Siluroideos de agua dulce nep"			"SILURIFORMES"	1
"34"	"1430100101"	"ADD"	"Derichthys serpentinus"	"Narrownecked oceanic eel"			"Gill 1884"	"Derichthyidae"	"ANGUILLIFORMES"	0
"34"	"1430100201"	"ADN"	"Nessorhamphus ingolfianus"	"Duckbill oceanic eel"			"(Schmidt 1912)"	"Derichthyidae"	"ANGUILLIFORMES"	0
"22"	"1430200201"	"ELE"	"Anguilla anguilla"	"European eel"	"Anguille d'Europe"	"Anguila europea"	"(Linnaeus 1758)"	"Anguillidae"	"ANGUILLIFORMES"	1
"22"	"1430200202"	"AAG"	"Anguilla bengalensis"	"Indian mottled eel"			"(Gray 1831)"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200203"	"AAT"	"Anguilla bicolor"				"Schmidt 1928"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200204"	"ELJ"	"Anguilla japonica"	"Japanese eel"	"Anguille du Japon"	"Anguila japonesa"	"Temminck & Schlegel 1847"	"Anguillidae"	"ANGUILLIFORMES"	1
"22"	"1430200206"	"ELA"	"Anguilla rostrata"	"American eel"	"Anguille d'Amérique"	"Anguila americana"	"(Lesueur 1817)"	"Anguillidae"	"ANGUILLIFORMES"	1
"22"	"1430200207"	"ELU"	"Anguilla australis"	"Short-finned eel"	"Anguille d'Australie"	"Anguila australiana"	"Richardson 1841"	"Anguillidae"	"ANGUILLIFORMES"	1
"22"	"1430200208"	"AAR"	"Anguilla reinhardtii"	"Speckled longfin eel"			"Steindachner 1867"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200209"	"AAJ"	"Anguilla mossambica"	"African longfin eel"			"(Peters 1852)"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200210"	"AAL"	"Anguilla marmorata"	"Giant mottled eel"			"Quoy & Gaimard 1824"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200211"	"AAQ"	"Anguilla dieffenbachii"	"New Zealand longfin eel"			"Gray 1842"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"1430200212"	"EWN"	"Anguilla nebulosa"	"Mottled eel"			"McClelland 1844"	"Anguillidae"	"ANGUILLIFORMES"	0
"22"	"14302002XX"	"ELX"	"Anguilla spp"	"River eels nei"	"Anguilles nca"	"Anguilas nep"		"Anguillidae"	"ANGUILLIFORMES"	1
"34"	"1430500101"	"AMC"	"Myroconger compressus"	"Red eel"			"Günther 1870"	"Myrocongridae"	"ANGUILLIFORMES"	0
"33"	"1430600101"	"AMA"	"Anarchias allardicei"	"Allardice's moray"			"Jordan & Starks 1906"	"Muraenidae"	"ANGUILLIFORMES"	0
"33"	"1430600401"	"AGT"	"Gymnothorax meleagris"	"Turkey moray"			"(Shaw & Nodder 1795)"	"Muraenidae"	"ANGUILLIFORMES"	0
"33"	"1430600402"	"DLJ"	"Gymnothorax mareei"	"Spotjaw moray"	"Murène cobra"	"Morena boca manchada"	"Poll 1953"	"Muraenidae"	"ANGUILLIFORMES"	0
"33"	"1430600403"	"AGU"	"Gymnothorax rueppelliae"	"Banded moray"			"(McClelland 1844)"	"Muraenidae"	"ANGUILLIFORMES"	0
